cust_id,contact_type,duration,contact_num,p_days,p_outcome,y,date
51857,cellular,126,3,999,nonexistent,no,2008-08-27
72397,cellular,296,2,999,nonexistent,no,2008-08-09
9287,cellular,157,1,999,nonexistent,no,2008-07-21
10606,cellular,237,1,999,nonexistent,no,2009-05-24
12476,telephone,294,1,999,nonexistent,no,2008-05-02
66472,telephone,267,4,999,nonexistent,no,2008-05-27
98609,cellular,245,1,999,nonexistent,no,2008-07-22
82495,telephone,163,1,999,nonexistent,no,2008-05-29
5366,cellular,91,1,999,nonexistent,no,2008-11-16
40947,telephone,264,1,999,nonexistent,no,2008-05-15
64979,cellular,130,1,999,failure,no,2008-11-10
20798,cellular,79,1,999,nonexistent,no,2009-09-09
77817,telephone,88,1,999,nonexistent,no,2009-10-26
58980,cellular,377,1,999,nonexistent,no,2009-05-30
37586,cellular,76,2,999,nonexistent,no,2008-08-12
41916,telephone,42,11,999,nonexistent,no,2008-05-18
9392,telephone,332,2,999,nonexistent,no,2008-06-28
50979,cellular,181,1,7,success,yes,2009-11-21
31146,cellular,260,1,999,nonexistent,no,2008-08-09
52054,cellular,185,2,999,failure,no,2009-05-13
35813,cellular,126,2,999,nonexistent,no,2009-10-26
42930,telephone,49,4,999,nonexistent,no,2008-06-18
63150,cellular,39,1,999,nonexistent,no,2009-05-15
56660,cellular,163,1,999,failure,yes,2009-06-20
91680,cellular,337,1,999,nonexistent,no,2008-07-24
8359,cellular,129,1,999,nonexistent,no,2008-07-09
62497,cellular,347,1,999,failure,no,2008-11-21
46056,telephone,302,1,999,nonexistent,no,2008-05-13
58719,telephone,267,5,999,nonexistent,no,2008-05-15
78026,telephone,117,1,999,nonexistent,no,2008-06-24
14492,cellular,297,1,999,nonexistent,no,2008-07-07
30847,cellular,16,13,999,nonexistent,no,2008-08-13
98448,telephone,102,35,999,nonexistent,no,2008-06-28
63974,cellular,612,1,999,failure,no,2009-05-28
30115,telephone,223,3,999,nonexistent,no,2008-06-16
24751,cellular,24,13,999,nonexistent,no,2008-08-14
99724,cellular,835,2,999,nonexistent,no,2009-06-20
13406,cellular,157,1,999,nonexistent,no,2009-06-06
11493,cellular,153,2,999,nonexistent,yes,2009-05-28
14176,cellular,81,2,999,nonexistent,no,2008-11-22
57655,cellular,98,8,999,nonexistent,no,2008-08-26
85117,telephone,120,3,999,nonexistent,no,2008-05-07
77277,cellular,58,1,999,nonexistent,no,2009-05-02
23279,telephone,158,4,999,nonexistent,no,2008-08-03
66647,cellular,256,4,999,nonexistent,no,2008-08-07
41647,cellular,33,2,999,nonexistent,no,2008-07-21
60738,cellular,210,2,999,failure,no,2009-08-16
74771,cellular,59,1,999,nonexistent,no,2008-07-10
92035,cellular,155,1,6,success,yes,2010-09-17
51273,cellular,223,1,999,nonexistent,no,2008-07-27
94391,cellular,834,3,999,nonexistent,no,2008-11-20
73503,telephone,55,9,999,nonexistent,no,2008-07-12
95862,telephone,265,2,999,nonexistent,no,2008-05-01
82672,telephone,106,1,999,nonexistent,no,2008-05-06
41536,cellular,336,1,999,nonexistent,no,2008-11-27
60427,telephone,97,2,999,nonexistent,no,2008-05-04
20762,telephone,136,4,999,nonexistent,no,2008-06-04
51097,cellular,109,1,999,nonexistent,no,2008-08-21
15164,cellular,101,6,999,nonexistent,no,2008-07-08
63952,telephone,18,1,999,nonexistent,no,2008-06-18
23523,cellular,180,2,999,nonexistent,no,2010-04-20
2681,cellular,733,1,999,nonexistent,yes,2009-04-07
56237,cellular,361,3,6,success,yes,2010-07-29
16309,cellular,23,1,999,nonexistent,no,2009-05-24
45980,telephone,212,2,999,nonexistent,no,2008-07-19
1022,cellular,144,1,999,nonexistent,no,2009-11-02
22808,cellular,108,4,999,nonexistent,no,2008-08-13
35692,telephone,40,1,999,nonexistent,no,2008-07-05
51829,cellular,138,4,999,failure,no,2009-05-19
79152,telephone,205,5,999,nonexistent,no,2008-05-01
31381,telephone,571,3,999,nonexistent,no,2008-07-02
68462,cellular,722,3,999,nonexistent,yes,2008-07-28
43916,telephone,227,2,999,nonexistent,no,2008-06-27
43489,cellular,159,2,999,nonexistent,no,2008-07-12
44139,cellular,363,5,999,nonexistent,yes,2008-08-16
50148,telephone,257,1,999,nonexistent,no,2008-06-09
38321,cellular,100,16,999,nonexistent,no,2008-07-15
60510,cellular,227,1,999,nonexistent,no,2009-05-28
2986,telephone,262,2,999,nonexistent,no,2008-06-15
73433,cellular,396,4,999,failure,yes,2010-07-15
21263,telephone,225,3,999,nonexistent,no,2008-05-18
74614,cellular,186,2,999,nonexistent,no,2008-07-28
39045,telephone,96,1,999,nonexistent,no,2008-05-10
62941,cellular,77,5,999,nonexistent,no,2008-08-30
86968,cellular,130,1,999,nonexistent,no,2008-07-21
63060,cellular,1207,4,999,failure,yes,2010-06-14
48474,telephone,162,1,999,nonexistent,no,2008-05-09
77746,cellular,101,1,999,nonexistent,no,2008-11-17
39244,telephone,35,2,999,nonexistent,no,2008-07-04
54173,cellular,163,3,999,nonexistent,no,2009-04-10
78,cellular,150,1,999,nonexistent,no,2008-11-10
44148,cellular,99,1,999,failure,no,2008-11-30
30409,telephone,93,2,999,nonexistent,no,2008-06-14
31254,telephone,262,4,999,nonexistent,no,2008-05-20
20887,cellular,145,2,999,nonexistent,no,2008-11-12
24069,telephone,170,2,999,nonexistent,no,2008-05-01
1316,cellular,61,2,999,nonexistent,no,2009-03-22
4778,cellular,245,1,999,nonexistent,no,2009-05-10
76446,cellular,209,1,999,failure,no,2009-05-14
53492,cellular,61,1,999,nonexistent,no,2008-08-05
55038,cellular,287,2,6,success,yes,2010-07-29
45434,cellular,115,2,999,nonexistent,no,2009-05-20
17629,cellular,572,1,999,nonexistent,no,2008-08-08
45181,cellular,134,1,999,nonexistent,no,2008-08-26
11635,telephone,85,5,999,nonexistent,no,2008-06-10
77337,telephone,544,3,999,nonexistent,no,2009-05-22
5519,cellular,135,2,999,nonexistent,no,2009-08-04
4925,telephone,380,1,999,nonexistent,no,2008-05-15
37914,telephone,179,5,999,nonexistent,no,2008-05-25
36068,telephone,116,1,999,nonexistent,no,2008-05-28
39669,cellular,687,2,999,failure,no,2009-05-08
15385,telephone,182,1,999,nonexistent,no,2008-05-23
87271,cellular,636,1,999,nonexistent,no,2008-11-11
23436,cellular,326,2,999,nonexistent,no,2008-11-11
10344,telephone,309,1,999,nonexistent,no,2008-06-03
17278,cellular,695,1,999,nonexistent,no,2008-07-10
77433,cellular,215,1,999,failure,no,2009-05-26
40076,cellular,408,2,999,nonexistent,no,2009-10-03
79936,cellular,84,3,999,nonexistent,no,2008-07-26
62000,telephone,228,2,999,nonexistent,no,2008-05-09
73771,cellular,154,2,999,nonexistent,no,2008-11-26
53358,cellular,342,1,999,nonexistent,no,2008-07-02
20296,cellular,283,1,999,nonexistent,no,2008-07-17
94212,telephone,88,3,999,nonexistent,no,2008-05-12
66422,cellular,253,3,999,failure,no,2009-04-06
79891,cellular,432,2,999,nonexistent,no,2008-08-17
22498,cellular,526,1,999,nonexistent,no,2008-11-09
51552,telephone,80,1,999,nonexistent,no,2008-05-02
67567,telephone,241,2,999,nonexistent,no,2008-05-14
80791,cellular,310,5,999,nonexistent,no,2008-08-13
95228,cellular,189,2,999,nonexistent,no,2009-05-15
97666,cellular,344,1,999,failure,no,2009-08-04
87205,cellular,874,1,999,failure,yes,2009-05-14
24349,cellular,681,6,999,nonexistent,no,2009-05-04
75577,telephone,1051,3,999,nonexistent,yes,2008-06-09
85437,telephone,277,2,999,nonexistent,no,2008-07-19
18584,telephone,488,3,999,nonexistent,no,2008-05-05
68261,cellular,368,4,999,nonexistent,no,2008-07-25
98408,cellular,318,2,999,nonexistent,no,2008-08-06
23719,cellular,747,4,999,nonexistent,no,2008-07-21
31623,cellular,17,6,999,nonexistent,no,2009-04-08
21087,cellular,177,1,999,nonexistent,no,2009-04-17
95605,cellular,549,2,999,nonexistent,no,2008-07-29
53011,cellular,104,3,999,nonexistent,no,2008-08-09
32126,cellular,299,2,2,success,yes,2009-10-17
82554,cellular,193,2,999,nonexistent,no,2008-08-02
33182,cellular,167,1,999,nonexistent,no,2009-06-24
32897,cellular,822,6,13,success,yes,2009-07-04
3981,cellular,134,1,999,failure,no,2010-06-05
92741,cellular,219,1,999,nonexistent,no,2008-07-08
22577,cellular,85,4,999,nonexistent,no,2009-05-24
88853,cellular,410,1,999,nonexistent,no,2009-05-09
80546,telephone,146,2,999,nonexistent,no,2008-05-23
94365,telephone,59,4,999,nonexistent,no,2008-07-02
88903,cellular,146,2,999,nonexistent,no,2009-05-24
22315,telephone,259,1,999,nonexistent,no,2009-10-17
18845,cellular,206,2,999,nonexistent,no,2008-08-11
34211,cellular,109,2,999,nonexistent,no,2008-08-01
96283,cellular,318,2,999,nonexistent,no,2008-07-08
24435,cellular,79,5,999,nonexistent,no,2008-07-12
82685,cellular,81,1,999,nonexistent,no,2008-07-13
30337,cellular,85,7,999,nonexistent,no,2009-04-22
37976,cellular,291,1,999,failure,no,2009-04-20
23491,cellular,394,10,999,nonexistent,no,2009-05-13
41544,telephone,126,1,999,nonexistent,no,2008-06-01
9494,telephone,186,4,999,nonexistent,no,2009-04-05
84167,telephone,101,4,999,nonexistent,no,2008-05-14
18348,cellular,65,1,999,nonexistent,no,2008-11-02
43291,telephone,43,5,999,nonexistent,no,2008-05-07
403,cellular,301,1,999,failure,no,2009-05-07
76781,cellular,71,1,999,nonexistent,no,2008-07-05
9446,cellular,471,2,999,nonexistent,no,2009-06-19
13568,telephone,143,4,999,nonexistent,no,2008-05-25
50822,telephone,130,1,999,nonexistent,no,2008-06-13
50066,cellular,271,1,999,nonexistent,yes,2009-05-13
54690,cellular,135,1,999,failure,no,2009-04-27
19644,cellular,441,4,999,nonexistent,no,2008-11-04
70686,telephone,313,1,999,nonexistent,no,2008-08-01
74299,cellular,69,3,999,nonexistent,no,2008-08-07
1015,telephone,66,7,999,nonexistent,no,2008-08-03
74045,cellular,82,1,3,success,no,2009-07-22
36134,telephone,627,3,999,nonexistent,no,2008-05-18
27494,cellular,192,2,999,nonexistent,no,2008-07-09
68939,cellular,34,3,999,nonexistent,no,2008-07-03
50158,telephone,152,2,999,nonexistent,no,2008-06-11
22702,cellular,127,2,999,nonexistent,no,2009-05-27
63926,cellular,206,1,999,nonexistent,no,2008-11-07
60710,cellular,28,5,999,nonexistent,no,2009-04-08
63749,cellular,93,1,999,nonexistent,no,2008-08-26
90638,cellular,213,4,999,nonexistent,no,2009-04-15
45716,cellular,467,2,6,success,yes,2009-10-29
21323,telephone,7,12,999,nonexistent,no,2008-05-01
52106,cellular,95,3,999,failure,no,2010-08-10
92435,telephone,523,1,999,nonexistent,no,2008-07-18
9383,cellular,143,2,999,failure,no,2009-05-14
74194,cellular,633,2,999,nonexistent,no,2008-11-15
36015,telephone,209,2,999,nonexistent,no,2008-05-19
63938,telephone,196,1,999,nonexistent,no,2008-05-21
9234,cellular,225,2,999,nonexistent,yes,2009-08-11
98649,cellular,290,2,999,nonexistent,no,2008-07-01
66548,cellular,355,2,999,nonexistent,no,2008-11-30
42641,cellular,211,2,999,nonexistent,no,2008-07-18
97594,telephone,460,4,999,nonexistent,yes,2008-06-18
5769,cellular,488,2,999,nonexistent,no,2008-08-15
45907,cellular,296,1,999,nonexistent,no,2009-04-01
45754,cellular,1329,2,999,nonexistent,no,2008-11-03
57444,telephone,457,5,999,nonexistent,no,2008-05-24
20691,cellular,99,1,999,nonexistent,no,2009-04-26
81233,cellular,130,3,999,nonexistent,no,2008-07-06
60128,cellular,209,1,999,nonexistent,yes,2010-09-06
61676,cellular,111,2,999,nonexistent,no,2010-11-27
43616,cellular,140,3,999,nonexistent,no,2008-08-02
84513,telephone,47,2,999,nonexistent,no,2008-11-18
68769,telephone,255,3,999,nonexistent,no,2008-06-16
45356,cellular,54,1,999,nonexistent,no,2009-04-21
85166,telephone,205,1,999,nonexistent,no,2008-11-17
1142,cellular,140,1,999,nonexistent,no,2009-05-21
18493,telephone,225,1,999,nonexistent,no,2008-05-02
73463,telephone,207,1,999,nonexistent,no,2008-06-14
42655,telephone,201,1,999,nonexistent,yes,2009-11-15
62399,telephone,141,6,999,nonexistent,no,2008-06-30
77079,cellular,164,2,999,failure,no,2009-05-10
71805,cellular,96,8,999,nonexistent,no,2008-07-04
44557,telephone,52,1,999,nonexistent,no,2008-06-05
13967,cellular,163,2,999,nonexistent,no,2008-07-18
66756,telephone,91,3,999,nonexistent,no,2008-06-10
59472,cellular,89,2,999,nonexistent,no,2008-07-21
72817,cellular,80,3,999,nonexistent,no,2008-08-01
69549,cellular,579,1,999,nonexistent,yes,2009-05-04
38772,telephone,1062,4,999,nonexistent,no,2008-06-16
60144,telephone,78,2,999,failure,no,2010-03-19
5332,telephone,593,2,999,nonexistent,no,2008-05-03
76628,cellular,65,1,4,success,no,2008-11-29
32623,cellular,406,1,999,nonexistent,yes,2008-08-02
32312,telephone,198,3,999,nonexistent,no,2009-04-18
15944,telephone,167,3,999,nonexistent,no,2008-05-11
72076,cellular,136,1,999,failure,no,2010-09-02
19833,cellular,185,1,999,nonexistent,no,2009-04-17
46967,cellular,205,2,999,nonexistent,no,2008-08-13
72840,cellular,612,3,999,nonexistent,no,2009-05-30
6049,telephone,422,1,999,nonexistent,no,2008-06-18
21890,cellular,215,1,999,nonexistent,no,2008-08-13
63212,cellular,24,1,999,nonexistent,no,2009-06-29
26937,telephone,97,2,999,nonexistent,no,2008-05-14
72245,cellular,56,1,999,nonexistent,no,2008-08-06
76844,cellular,137,7,999,nonexistent,no,2008-07-24
93395,telephone,265,4,999,nonexistent,no,2008-05-18
77068,telephone,90,3,999,nonexistent,no,2008-05-11
74471,cellular,148,2,999,nonexistent,no,2008-07-19
49973,cellular,632,5,10,success,no,2009-05-03
6281,telephone,131,3,999,nonexistent,no,2008-05-19
41410,telephone,1245,19,999,nonexistent,no,2008-05-11
16522,telephone,49,2,999,nonexistent,no,2008-06-15
91798,cellular,197,1,999,nonexistent,no,2008-11-14
23930,cellular,234,1,999,nonexistent,no,2009-05-29
16662,cellular,230,1,999,nonexistent,no,2008-07-14
56786,cellular,122,6,999,nonexistent,no,2008-08-12
44491,telephone,565,2,999,nonexistent,no,2008-05-12
43851,telephone,146,1,999,nonexistent,no,2009-05-29
40644,cellular,73,3,999,nonexistent,no,2009-05-13
98430,cellular,280,1,999,nonexistent,no,2008-08-12
44249,telephone,213,6,999,nonexistent,no,2008-06-04
27094,cellular,970,2,999,nonexistent,no,2008-07-25
31636,cellular,116,1,999,nonexistent,no,2008-07-14
45281,cellular,147,1,999,nonexistent,no,2008-08-21
39894,telephone,523,1,999,nonexistent,no,2008-06-24
55987,cellular,326,1,11,success,no,2009-05-24
14679,telephone,973,2,999,nonexistent,no,2008-05-21
19821,telephone,296,1,999,nonexistent,no,2008-06-28
76741,cellular,261,1,999,failure,no,2009-05-26
79529,telephone,184,2,999,nonexistent,no,2008-05-19
45411,cellular,173,8,999,nonexistent,no,2008-07-24
29916,cellular,357,1,999,nonexistent,no,2008-11-21
23998,cellular,294,1,999,failure,no,2009-05-14
21117,cellular,196,1,999,nonexistent,no,2009-05-06
61322,cellular,272,1,999,nonexistent,no,2008-07-09
65875,cellular,432,3,999,nonexistent,no,2009-05-27
78794,cellular,244,2,999,nonexistent,no,2009-04-29
72424,cellular,122,2,999,nonexistent,no,2008-07-08
91977,cellular,155,2,4,success,yes,2009-08-16
40960,telephone,370,1,999,nonexistent,no,2008-05-01
50360,cellular,225,2,999,nonexistent,no,2008-07-01
69507,cellular,291,1,999,nonexistent,no,2008-08-19
76572,cellular,153,2,4,success,yes,2010-03-20
7212,cellular,107,2,999,nonexistent,no,2008-08-04
1829,cellular,42,1,999,nonexistent,no,2009-05-27
66852,cellular,493,2,999,failure,yes,2008-11-17
12086,cellular,93,2,999,nonexistent,no,2008-08-17
21074,cellular,733,3,999,nonexistent,yes,2008-08-09
40112,telephone,100,1,999,nonexistent,no,2008-06-03
48494,cellular,404,2,999,nonexistent,no,2008-07-12
88516,telephone,120,1,999,nonexistent,no,2008-05-16
91922,telephone,103,7,999,nonexistent,no,2008-05-07
65413,cellular,9,7,999,failure,no,2009-05-24
2279,cellular,359,3,999,nonexistent,no,2009-08-02
39660,cellular,1065,1,999,nonexistent,no,2008-07-18
17314,cellular,194,5,999,nonexistent,no,2008-07-15
63689,cellular,141,1,999,nonexistent,no,2009-05-23
61491,telephone,237,2,999,nonexistent,no,2008-05-04
60761,cellular,232,2,999,nonexistent,no,2008-11-21
10069,cellular,155,3,999,failure,no,2009-04-03
81952,cellular,182,2,999,nonexistent,no,2008-11-25
7245,cellular,43,3,999,nonexistent,no,2008-08-29
25923,cellular,60,1,999,nonexistent,no,2008-07-16
32267,cellular,76,1,999,nonexistent,yes,2009-04-12
70328,telephone,200,1,999,nonexistent,no,2008-05-28
73883,cellular,108,1,999,nonexistent,no,2009-05-29
16627,telephone,89,7,999,nonexistent,no,2008-07-18
91519,cellular,159,1,999,nonexistent,no,2009-05-24
74173,telephone,70,1,999,nonexistent,no,2008-06-20
17396,cellular,1210,2,999,failure,yes,2008-11-28
15883,telephone,768,1,999,nonexistent,yes,2008-06-12
26818,cellular,457,1,999,nonexistent,no,2009-05-06
55158,cellular,356,1,999,nonexistent,no,2008-07-21
25354,telephone,39,2,999,nonexistent,no,2008-05-04
14855,cellular,278,3,999,nonexistent,no,2008-11-09
18157,cellular,239,3,999,nonexistent,yes,2010-08-20
17144,cellular,158,5,999,nonexistent,no,2009-05-07
56465,cellular,82,3,999,nonexistent,no,2008-07-04
20603,cellular,154,3,999,failure,no,2008-11-22
85919,cellular,196,1,999,failure,yes,2010-04-26
63117,cellular,430,1,999,nonexistent,yes,2009-04-11
93847,cellular,116,1,999,nonexistent,no,2008-07-20
40353,cellular,1226,3,999,nonexistent,yes,2010-08-28
12337,cellular,88,2,999,nonexistent,no,2008-08-27
34856,cellular,112,1,999,nonexistent,no,2008-11-29
80369,cellular,179,1,999,failure,no,2008-11-14
40720,cellular,102,1,999,nonexistent,no,2008-08-12
8950,cellular,153,2,999,nonexistent,no,2008-07-24
61123,telephone,463,1,999,nonexistent,no,2008-05-29
81965,cellular,16,16,999,nonexistent,no,2008-08-29
13481,telephone,220,1,999,nonexistent,no,2008-06-20
44868,cellular,243,2,999,nonexistent,no,2009-04-04
74139,cellular,415,1,999,failure,yes,2009-12-25
60310,telephone,206,1,999,nonexistent,no,2008-05-11
71199,cellular,447,2,999,failure,no,2009-05-01
2203,telephone,180,1,999,nonexistent,no,2008-11-08
67562,telephone,592,2,999,nonexistent,no,2008-05-24
43238,cellular,700,3,999,nonexistent,no,2009-05-12
83539,cellular,1064,1,999,nonexistent,yes,2009-05-12
56638,telephone,659,4,999,nonexistent,no,2008-05-28
58603,cellular,110,1,999,failure,no,2009-04-10
50887,cellular,14,6,999,nonexistent,no,2008-11-21
50250,cellular,62,2,999,nonexistent,no,2010-05-29
21282,telephone,198,1,999,nonexistent,no,2008-05-12
54650,cellular,381,3,999,nonexistent,no,2008-08-21
45523,telephone,126,1,999,nonexistent,no,2008-06-21
48834,telephone,20,5,999,nonexistent,no,2008-07-15
43359,telephone,288,2,999,nonexistent,no,2008-05-20
67646,cellular,329,1,999,nonexistent,no,2009-05-10
57470,cellular,53,3,999,nonexistent,no,2008-07-12
69104,cellular,109,1,999,nonexistent,no,2009-04-27
10196,telephone,85,5,999,nonexistent,no,2008-06-12
29658,telephone,74,1,999,nonexistent,no,2008-05-25
40563,cellular,54,8,999,nonexistent,no,2008-07-05
91335,telephone,71,2,999,nonexistent,no,2008-06-14
28209,cellular,110,1,999,nonexistent,yes,2009-04-25
75028,telephone,142,2,999,nonexistent,no,2008-05-03
91370,cellular,47,1,999,nonexistent,no,2008-11-23
31349,telephone,120,3,999,nonexistent,no,2008-05-14
31880,cellular,78,2,5,success,no,2009-04-29
76191,cellular,102,1,999,nonexistent,no,2008-11-11
64010,cellular,617,2,999,nonexistent,yes,2009-05-09
54890,cellular,200,1,999,nonexistent,yes,2009-06-22
35549,cellular,200,1,999,nonexistent,no,2009-05-12
77461,telephone,289,2,999,nonexistent,no,2008-07-22
27677,telephone,514,3,999,nonexistent,no,2008-06-03
84812,cellular,135,2,999,failure,no,2010-10-21
5733,telephone,80,2,999,nonexistent,no,2008-05-14
14995,telephone,51,3,999,nonexistent,no,2009-05-06
18539,telephone,1575,1,999,nonexistent,yes,2008-05-08
75006,telephone,372,3,999,nonexistent,no,2008-05-17
52953,cellular,176,1,999,nonexistent,no,2009-05-04
36036,cellular,230,4,999,nonexistent,no,2008-08-14
16544,cellular,625,1,999,failure,no,2009-07-17
36125,cellular,310,1,999,nonexistent,yes,2009-12-22
65155,telephone,12,14,999,nonexistent,no,2008-06-01
5017,telephone,125,4,999,nonexistent,no,2008-05-12
69338,cellular,227,1,999,nonexistent,no,2008-07-14
88295,telephone,489,2,999,nonexistent,no,2008-05-27
41412,cellular,114,1,999,failure,no,2009-05-15
83388,telephone,49,1,999,nonexistent,no,2008-05-28
11431,cellular,271,2,999,nonexistent,no,2008-07-28
52332,telephone,264,1,999,nonexistent,no,2008-05-03
72297,cellular,325,1,999,failure,no,2009-05-20
5961,cellular,77,1,999,nonexistent,no,2008-11-26
285,cellular,342,1,999,nonexistent,yes,2010-04-25
